filename	min_trees	median_trees	max_trees	total_trees	PC_dist	patients	inferred_k	true_k	consensus_PC	selected_PC	clustering_recall	clustering_precision	clustering_Rand	selection_accuracy	sol_PC_dist	instance	method	M	m
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k8.solution.txt	2	16	424	4238	0.0	100	8	5	0.375	0.00909091	0.906618	1.0	0.9791920000000001	0.92	0	s5_k5_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r100_k9.solution.txt	2	16	424	4238	0.0	100	9	5	0.44444399999999995	0.00363636	0.941976	1.0	0.9870709999999999	0.98	0	s5_k5_n100_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k10.solution.txt	2	16	424	4238	0.0	100	10	5	0.5	0.01	0.9147780000000001	1.0	0.98101	0.97	0	s5_k5_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k1.solution.txt	2	16	424	4238	49.8333	100	1	5	0.836364	0.12090899999999999	1.0	0.22282800000000003	0.22282800000000003	0.34	0	s5_k5_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k2.solution.txt	2	16	424	4238	31.5	100	2	5	0.6	0.0990909	0.9492290000000001	0.395692	0.6656569999999999	0.62	0	s5_k5_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k3.solution.txt	2	16	424	4238	18.6667	100	3	5	0.4	0.07	0.9755209999999999	0.578806	0.836364	0.74	0	s5_k5_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k4.solution.txt	2	16	424	4238	7.75	100	4	5	0.2	0.0345455	0.9891209999999999	0.7144729999999999	0.909495	0.88	0	s5_k5_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k5.solution.txt	2	16	424	4238	0.0	100	5	5	0.0	0.0	1.0	1.0	1.0	1.0	0	s5_k5_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k6.solution.txt	2	16	424	4238	0.0	100	6	5	0.166667	0.0	0.9891209999999999	1.0	0.997576	1.0	0	s5_k5_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k7.solution.txt	2	16	424	4238	0.0	100	7	5	0.28571399999999997	0.00909091	0.9537620000000001	1.0	0.9896969999999999	0.96	0	s5_k5_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k8.solution.txt	2	16	424	4238	0.0	100	8	5	0.375	0.00909091	0.906618	1.0	0.9791920000000001	0.92	0	s5_k5_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r10_k9.solution.txt	2	16	424	4238	0.0	100	9	5	0.44444399999999995	0.00363636	0.941976	1.0	0.9870709999999999	0.98	0	s5_k5_n100_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k10.solution.txt	2	16	424	4238	0.0	100	10	5	0.5	0.01	0.9147780000000001	1.0	0.98101	0.97	0	s5_k5_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k1.solution.txt	2	16	424	4238	49.8333	100	1	5	0.836364	0.12090899999999999	1.0	0.22282800000000003	0.22282800000000003	0.34	0	s5_k5_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k2.solution.txt	2	16	424	4238	31.5	100	2	5	0.6	0.111818	0.932004	0.415354	0.692525	0.58	0	s5_k5_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k3.solution.txt	2	16	424	4238	18.6667	100	3	5	0.4	0.07	0.9755209999999999	0.578806	0.836364	0.74	0	s5_k5_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k4.solution.txt	2	16	424	4238	7.75	100	4	5	0.2	0.0345455	0.9891209999999999	0.7144729999999999	0.909495	0.88	0	s5_k5_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k5.solution.txt	2	16	424	4238	0.0	100	5	5	0.0	0.0	1.0	1.0	1.0	1.0	0	s5_k5_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k6.solution.txt	2	16	424	4238	0.0	100	6	5	0.166667	0.0	0.9891209999999999	1.0	0.997576	1.0	0	s5_k5_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k7.solution.txt	2	16	424	4238	0.0	100	7	5	0.28571399999999997	0.00909091	0.9537620000000001	1.0	0.9896969999999999	0.96	0	s5_k5_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k8.solution.txt	2	16	424	4238	0.0	100	8	5	0.375	0.00909091	0.906618	1.0	0.9791920000000001	0.92	0	s5_k5_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s5_k5_n100_M12_m12_simulations.txt_mcctCA_PC_r50_k9.solution.txt	2	16	424	4238	0.0	100	9	5	0.44444399999999995	0.00363636	0.941976	1.0	0.9870709999999999	0.98	0	s5_k5_n100_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k10.solution.txt	2	24	90	1591	0.0	50	10	1	0.9	0.145455	0.343673	1.0	0.343673	0.6	0	s6_k1_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k1.solution.txt	2	24	90	1591	0.0	50	1	1	0.0	0.0	1.0	1.0	1.0	1.0	0	s6_k1_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k2.solution.txt	2	24	90	1591	0.0	50	2	1	0.5	0.0	0.96	1.0	0.96	1.0	0	s6_k1_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k3.solution.txt	2	24	90	1591	0.0	50	3	1	0.666667	0.0	0.920816	1.0	0.920816	1.0	0	s6_k1_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k4.solution.txt	2	24	90	1591	0.0	50	4	1	0.75	0.0	0.8824489999999999	1.0	0.8824489999999999	1.0	0	s6_k1_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k5.solution.txt	2	24	90	1591	0.0	50	5	1	0.8	0.0	0.8448979999999999	1.0	0.8448979999999999	1.0	0	s6_k1_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k6.solution.txt	2	24	90	1591	0.0	50	6	1	0.833333	0.0	0.808163	1.0	0.808163	1.0	0	s6_k1_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k7.solution.txt	2	24	90	1591	0.0	50	7	1	0.857143	0.0	0.772245	1.0	0.772245	1.0	0	s6_k1_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k8.solution.txt	2	24	90	1591	0.0	50	8	1	0.875	0.0	0.737143	1.0	0.737143	1.0	0	s6_k1_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k9.solution.txt	2	24	90	1591	0.0	50	9	1	0.8888889999999999	0.052727300000000005	0.40571399999999996	1.0	0.40571399999999996	0.7	0	s6_k1_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k10.solution.txt	2	24	90	1591	0.0	50	10	1	0.9	0.145455	0.343673	1.0	0.343673	0.6	0	s6_k1_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k1.solution.txt	2	24	90	1591	0.0	50	1	1	0.0	0.0	1.0	1.0	1.0	1.0	0	s6_k1_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k2.solution.txt	2	24	90	1591	0.0	50	2	1	0.5	0.0	0.96	1.0	0.96	1.0	0	s6_k1_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k3.solution.txt	2	24	90	1591	0.0	50	3	1	0.666667	0.0	0.920816	1.0	0.920816	1.0	0	s6_k1_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k4.solution.txt	2	24	90	1591	0.0	50	4	1	0.75	0.0	0.8824489999999999	1.0	0.8824489999999999	1.0	0	s6_k1_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k5.solution.txt	2	24	90	1591	0.0	50	5	1	0.8	0.0	0.8448979999999999	1.0	0.8448979999999999	1.0	0	s6_k1_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k6.solution.txt	2	24	90	1591	0.0	50	6	1	0.833333	0.0	0.808163	1.0	0.808163	1.0	0	s6_k1_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k7.solution.txt	2	24	90	1591	0.0	50	7	1	0.857143	0.0	0.772245	1.0	0.772245	1.0	0	s6_k1_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k8.solution.txt	2	24	90	1591	0.0	50	8	1	0.875	0.0	0.737143	1.0	0.737143	1.0	0	s6_k1_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k9.solution.txt	2	24	90	1591	0.0	50	9	1	0.8888889999999999	0.052727300000000005	0.40571399999999996	1.0	0.40571399999999996	0.7	0	s6_k1_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k10.solution.txt	2	24	90	1591	0.0	50	10	1	0.9	0.145455	0.343673	1.0	0.343673	0.6	0	s6_k1_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k1.solution.txt	2	24	90	1591	0.0	50	1	1	0.0	0.0	1.0	1.0	1.0	1.0	0	s6_k1_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k2.solution.txt	2	24	90	1591	0.0	50	2	1	0.5	0.0	0.96	1.0	0.96	1.0	0	s6_k1_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k3.solution.txt	2	24	90	1591	0.0	50	3	1	0.666667	0.0	0.920816	1.0	0.920816	1.0	0	s6_k1_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k4.solution.txt	2	24	90	1591	0.0	50	4	1	0.75	0.0	0.8824489999999999	1.0	0.8824489999999999	1.0	0	s6_k1_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k5.solution.txt	2	24	90	1591	0.0	50	5	1	0.8	0.0	0.8448979999999999	1.0	0.8448979999999999	1.0	0	s6_k1_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k6.solution.txt	2	24	90	1591	0.0	50	6	1	0.833333	0.0	0.808163	1.0	0.808163	1.0	0	s6_k1_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k7.solution.txt	2	24	90	1591	0.0	50	7	1	0.857143	0.0	0.772245	1.0	0.772245	1.0	0	s6_k1_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k8.solution.txt	2	24	90	1591	0.0	50	8	1	0.875	0.0	0.737143	1.0	0.737143	1.0	0	s6_k1_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k1_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k9.solution.txt	2	24	90	1591	0.0	50	9	1	0.8888889999999999	0.052727300000000005	0.40571399999999996	1.0	0.40571399999999996	0.7	0	s6_k1_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k10.solution.txt	2	18	468	2875	0.0	50	10	2	0.8	0.229091	0.38961	1.0	0.6930609999999999	0.36	0	s6_k2_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k1.solution.txt	2	18	468	2875	15.0	50	1	2	0.5	0.11454500000000001	1.0	0.502857	0.502857	0.64	0	s6_k2_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k2.solution.txt	2	18	468	2875	0.0	50	2	2	0.0	0.0	1.0	1.0	1.0	1.0	0	s6_k2_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k3.solution.txt	2	18	468	2875	0.0	50	3	2	0.333333	0.00363636	0.9123379999999999	1.0	0.955918	0.96	0	s6_k2_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k4.solution.txt	2	18	468	2875	0.0	50	4	2	0.5	0.0	0.9107139999999999	1.0	0.955102	1.0	0	s6_k2_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k5.solution.txt	2	18	468	2875	0.0	50	5	2	0.6	0.00545455	0.881494	1.0	0.940408	0.94	0	s6_k2_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k6.solution.txt	2	18	468	2875	0.0	50	6	2	0.666667	0.0	0.87987	1.0	0.939592	1.0	0	s6_k2_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k7.solution.txt	2	18	468	2875	0.0	50	7	2	0.714286	0.1	0.795455	1.0	0.897143	0.7	0	s6_k2_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k8.solution.txt	2	18	468	2875	0.0	50	8	2	0.75	0.00181818	0.7516229999999999	1.0	0.875102	0.98	0	s6_k2_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k9.solution.txt	2	18	468	2875	0.0	50	9	2	0.777778	0.00545455	0.719156	1.0	0.858776	0.94	0	s6_k2_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k10.solution.txt	2	18	468	2875	0.0	50	10	2	0.8	0.229091	0.38961	1.0	0.6930609999999999	0.36	0	s6_k2_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k1.solution.txt	2	18	468	2875	15.0	50	1	2	0.5	0.11454500000000001	1.0	0.502857	0.502857	0.64	0	s6_k2_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k2.solution.txt	2	18	468	2875	0.0	50	2	2	0.0	0.0	1.0	1.0	1.0	1.0	0	s6_k2_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k3.solution.txt	2	18	468	2875	0.0	50	3	2	0.333333	0.00363636	0.9123379999999999	1.0	0.955918	0.96	0	s6_k2_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k4.solution.txt	2	18	468	2875	0.0	50	4	2	0.5	0.0	0.9107139999999999	1.0	0.955102	1.0	0	s6_k2_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k5.solution.txt	2	18	468	2875	0.0	50	5	2	0.6	0.00545455	0.881494	1.0	0.940408	0.94	0	s6_k2_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k6.solution.txt	2	18	468	2875	0.0	50	6	2	0.666667	0.0	0.87987	1.0	0.939592	1.0	0	s6_k2_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k7.solution.txt	2	18	468	2875	0.0	50	7	2	0.714286	0.1	0.795455	1.0	0.897143	0.7	0	s6_k2_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k8.solution.txt	2	18	468	2875	0.0	50	8	2	0.75	0.00181818	0.7516229999999999	1.0	0.875102	0.98	0	s6_k2_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k9.solution.txt	2	18	468	2875	0.0	50	9	2	0.777778	0.00545455	0.719156	1.0	0.858776	0.94	0	s6_k2_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k10.solution.txt	2	18	468	2875	0.0	50	10	2	0.8	0.229091	0.38961	1.0	0.6930609999999999	0.36	0	s6_k2_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k1.solution.txt	2	18	468	2875	15.0	50	1	2	0.5	0.11454500000000001	1.0	0.502857	0.502857	0.64	0	s6_k2_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k2.solution.txt	2	18	468	2875	0.0	50	2	2	0.0	0.0	1.0	1.0	1.0	1.0	0	s6_k2_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k3.solution.txt	2	18	468	2875	0.0	50	3	2	0.333333	0.00363636	0.9123379999999999	1.0	0.955918	0.96	0	s6_k2_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k4.solution.txt	2	18	468	2875	0.0	50	4	2	0.5	0.0	0.9107139999999999	1.0	0.955102	1.0	0	s6_k2_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k5.solution.txt	2	18	468	2875	0.0	50	5	2	0.6	0.00545455	0.881494	1.0	0.940408	0.94	0	s6_k2_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k6.solution.txt	2	18	468	2875	0.0	50	6	2	0.666667	0.0	0.87987	1.0	0.939592	1.0	0	s6_k2_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k7.solution.txt	2	18	468	2875	0.0	50	7	2	0.714286	0.1	0.795455	1.0	0.897143	0.7	0	s6_k2_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k8.solution.txt	2	18	468	2875	0.0	50	8	2	0.75	0.00181818	0.7516229999999999	1.0	0.875102	0.98	0	s6_k2_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k2_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k9.solution.txt	2	18	468	2875	0.0	50	9	2	0.777778	0.00545455	0.719156	1.0	0.858776	0.94	0	s6_k2_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k10.solution.txt	2	24	648	2783	0.0	50	10	3	0.7	0.0654545	0.675879	1.0	0.8946940000000001	0.82	0	s6_k3_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k1.solution.txt	2	24	648	2783	22.0833	50	1	3	0.69697	0.192727	1.0	0.324898	0.324898	0.38	0	s6_k3_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k2.solution.txt	2	24	648	2783	9.58333	50	2	3	0.333333	0.06	0.9396979999999999	0.58805	0.7665310000000001	0.76	0	s6_k3_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k3.solution.txt	2	24	648	2783	0.0	50	3	3	0.0	0.0	1.0	1.0	1.0	1.0	0	s6_k3_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k4.solution.txt	2	24	648	2783	0.0	50	4	3	0.25	0.0	0.959799	1.0	0.9869389999999999	1.0	0	s6_k3_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k5.solution.txt	2	24	648	2783	0.0	50	5	3	0.4	0.00545455	0.8919600000000001	1.0	0.9648979999999999	0.94	0	s6_k3_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k6.solution.txt	2	24	648	2783	0.0	50	6	3	0.5	0.0654545	0.731156	1.0	0.912653	0.82	0	s6_k3_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k7.solution.txt	2	24	648	2783	0.0	50	7	3	0.571429	0.0	0.8341709999999999	1.0	0.9461219999999999	1.0	0	s6_k3_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k8.solution.txt	2	24	648	2783	0.0	50	8	3	0.625	0.0	0.821608	1.0	0.942041	1.0	0	s6_k3_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r100_k9.solution.txt	2	24	648	2783	0.0	50	9	3	0.666667	0.0	0.796482	1.0	0.9338780000000001	1.0	0	s6_k3_n50_M12_m12	RECAP-r100	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k10.solution.txt	2	24	648	2783	0.0	50	10	3	0.7	0.0654545	0.675879	1.0	0.8946940000000001	0.82	0	s6_k3_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k1.solution.txt	2	24	648	2783	22.0833	50	1	3	0.69697	0.192727	1.0	0.324898	0.324898	0.38	0	s6_k3_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k2.solution.txt	2	24	648	2783	9.58333	50	2	3	0.333333	0.06	0.9396979999999999	0.58805	0.7665310000000001	0.76	0	s6_k3_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k3.solution.txt	2	24	648	2783	0.0	50	3	3	0.0	0.0	1.0	1.0	1.0	1.0	0	s6_k3_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k4.solution.txt	2	24	648	2783	0.0	50	4	3	0.25	0.0	0.959799	1.0	0.9869389999999999	1.0	0	s6_k3_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k5.solution.txt	2	24	648	2783	0.0	50	5	3	0.4	0.00545455	0.8919600000000001	1.0	0.9648979999999999	0.94	0	s6_k3_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k6.solution.txt	2	24	648	2783	0.0	50	6	3	0.5	0.0654545	0.731156	1.0	0.912653	0.82	0	s6_k3_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k7.solution.txt	2	24	648	2783	0.0	50	7	3	0.571429	0.0	0.8341709999999999	1.0	0.9461219999999999	1.0	0	s6_k3_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k8.solution.txt	2	24	648	2783	0.0	50	8	3	0.625	0.0	0.821608	1.0	0.942041	1.0	0	s6_k3_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r10_k9.solution.txt	2	24	648	2783	0.0	50	9	3	0.666667	0.0	0.796482	1.0	0.9338780000000001	1.0	0	s6_k3_n50_M12_m12	RECAP-r10	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k10.solution.txt	2	24	648	2783	0.0	50	10	3	0.7	0.0654545	0.675879	1.0	0.8946940000000001	0.82	0	s6_k3_n50_M12_m12	RECAP-r50	12	12
RECAP/M12_m12/s6_k3_n50_M12_m12_simulations.txt_mcctCA_PC_r50_k1.solution.txt	2	24	648	2783	22.0833	50	1	3	0.69697	0.192727	1.0	0.324898	0.324898	0.38	0	s6_k3_n50_M12_m12	RECAP-r50	12	12
